"title","url","date","topics"
"Gov Climate Change Report","https://www.allsides.com/story/white-house-climate-change-report","2014-05-06","Environment"
"Investigating Benghazi","https://www.allsides.com/story/investigating-benghazi","2014-05-05","US House"
"SCOTUS Upholds Public Prayers","https://www.allsides.com/story/scotus-upholds-public-prayers","2014-05-05","Supreme Court"
"Recap of WHCD 2014","https://www.allsides.com/story/recap-whcd-2014","2014-05-04","White House"
"Benghazi Back in the News","https://www.allsides.com/story/benghazi-back-news","2014-05-03","White House"
"April 2014 Jobs Report","https://www.allsides.com/story/april-2014-jobs-report","2014-05-02","Economy and Jobs"
"Botched Oklahoma Execution","https://www.allsides.com/story/botched-oklahoma-execution","2014-05-01","Death Penalty"
"Polls: Should Jeb Bush Run","https://www.allsides.com/story/polls-should-jeb-bush-run","2014-04-30","Election: Presidential"
"Benghazi Emails Raise Questions","https://www.allsides.com/story/benghazi-emails-raise-questions","2014-04-30","Terrorism"
"Obamacare Repeal","https://www.allsides.com/story/obamacare-repeal","2014-04-29","Healthcare"
"Kerry Apologizes for Comments","https://www.allsides.com/story/kerry-apologizes-comments","2014-04-29","State Department"
"Kerry Creates Apartheid Controversy","https://www.allsides.com/story/kerry-creates-apartheid-controversy","2014-04-28","World"
"US Imposes New Sanctions on Russia","https://www.allsides.com/story/us-imposes-new-sanctions-russia","2014-04-28","World"
"Obama Denounces Racist Comments","https://www.allsides.com/story/obama-denounces-racist-comments","2014-04-27","White House"
"Obama Responds to Don Sterling's Comments","https://www.allsides.com/story/obama-responds-nba-clippers-don-sterling","2014-04-27",""
"Congressman Grimm Faces Federal Charges","https://www.allsides.com/story/congressman-grimm-faces-federal-charges","2014-04-26","US House"
"Pentagon Says Russia Violated Airspace","https://www.allsides.com/story/pentagon-says-russia-violated-airspace","2014-04-26","World"
"Pentagon says Russian Jets Violated Airspace","https://www.allsides.com/story/pentagon-says-russian-jets-violated-airspace","2014-04-26",""
"Pentagon Say Russia Violated Airspace","https://www.allsides.com/story/pentagon-say-russia-violated-airspace","2014-04-26",""
"Pentagon says Russia Jets Violated Airspace","https://www.allsides.com/story/pentagon-says-russia-jets-violated-airspace","2014-04-26",""
"World Tensions over Ukraine","https://www.allsides.com/story/world-tensions-over-ukraine","2014-04-25","World"
"3 US Doctors Killed in Afghanistan","https://www.allsides.com/story/3-us-doctors-killed-afghanistan","2014-04-24","Middle East"
"Clemency for Prisoners","https://www.allsides.com/story/clemency-prisoners","2014-04-23","Justice Department"
"Analysis of Affirmative Action Decision","https://www.allsides.com/story/analysis-affirmative-action-decision","2014-04-23","Civil Rights"
"Affirmative Action Ban","https://www.allsides.com/story/affirmative-action-ban","2014-04-22","Civil Rights"
"Latest Details on Ferry Disaster","https://www.allsides.com/story/latest-details-ferry-disaster","2014-04-22","South Korea"
"Russia Ukraine Trade Blame","https://www.allsides.com/story/russia-ukraine-trade-blame","2014-04-21","World"
"Ukraine: Russia Behind Unrest","https://www.allsides.com/story/ukraine-russia-behind-unrest","2014-04-21","World"
"Obama to Expand Drug Clemency","https://www.allsides.com/story/obama-expand-drug-clemency","2014-04-21","Domestic Policy"
"Major New Transportation Plan","https://www.allsides.com/story/obamas-major-transportation-plan","2014-02-26","Transportation"
"Full Troop Withdrawal from Afghan Planned","https://www.allsides.com/story/full-troop-withdrawal-afghan-planned","2014-02-26","Middle East"
"Silencing Climate Change Debate","https://www.allsides.com/story/silencing-climate-change-debate","2014-02-25","Environment"
"Arizona Governor Considers Anti-Gay Bill","https://www.allsides.com/story/arizona-governor-considers-anti-gay-bill","2014-02-25","LGBT Rights"
"Longest Serving Rep To Retire","https://www.allsides.com/story/longest-serving-rep-retire","2014-02-24","US House"
"Warrant Issued For Ousted Ukraine Leader","https://www.allsides.com/story/warranr-issued-ousted-ukraine-leader","2014-02-24","World"
"Controversial Anti-Gay Bill","https://www.allsides.com/story/controversial-anti-gay-bill","2014-02-23","LGBT Rights"
"Proposed Medicare Cuts","https://www.allsides.com/story/proposed-medicare-cuts","2014-02-22","Medicare"
"Deal Reached in the Ukraine","https://www.allsides.com/story/deal-reached-ukraine","2014-02-21","World"
"Brief Truce in Kiev Shatters","https://www.allsides.com/story/brief-truce-kiev-shatters","2014-02-20","World"
"Defending the Wage Hike","https://www.allsides.com/story/defending-wage-hike","2014-02-19","Economy and Jobs"
"Ukrainian Protestors Clash with Police","https://www.allsides.com/story/ukrainian-protestors-clash-police","2014-02-19","World"
"Minimum Wage Hike Report","https://www.allsides.com/story/minimum-wage-hike-report","2014-02-18","Economy and Jobs"
"5th Anniversary of Stimulus Plan","https://www.allsides.com/story/5th-anniversary-stimulus-plan","2014-02-18","Economy and Jobs"
"Unions donated more than Corporations","https://www.allsides.com/story/unions-donated-more-corporations","2014-02-17","Campaign Finance"
"Obama warns Uganda over anti-gay bill","https://www.allsides.com/story/obama-warns-uganda-over-anti-gay-bill","2014-02-17","LGBT Rights"
"Debt Limit Signed into Law","https://www.allsides.com/story/debt-limit-signed-law","2014-02-16","Budget - Debt"
"Obama: California Drought Affects Us All","https://www.allsides.com/story/obama-california-drought-affects-us-all","2014-02-15","Environment"
"Analysis of the Comcast deal","https://www.allsides.com/story/analysis-comcast-deal","2014-02-14","Corporations"
"Senate Passes Debt Ceiling Plan","https://www.allsides.com/story/senate-passes-debt-ceiling-plan","2014-02-13","Budget - Debt"
"Boehner and the Debt Ceiling Vote","https://www.allsides.com/story/boehner-and-debt-ceiling-vote","2014-02-12","Budget - Debt"
"House Approves Higher Debt Limit","https://www.allsides.com/story/house-approves-higher-debt-limit","2014-02-12","Budget - Debt"
"Debt Ceiling Vote","https://www.allsides.com/story/debt-ceiling-vote","2014-02-11","Budget - Debt"
"ACA deadline delayed for some employers","https://www.allsides.com/story/aca-deadline-delayed-some-employers","2014-02-11","Healthcare"
"New Documents Reveal Clintons Past","https://www.allsides.com/story/new-documents-reveal-clintons-past","2014-02-10","Politics"
"Healthcare.gov firm has had problems","https://www.allsides.com/story/healthcaregov-firm-has-history-problems","2014-02-10","Healthcare"
"Extended Rights to Same Sex Couples","https://www.allsides.com/story/extended-rights-same-sex-couples","2014-02-09","LGBT Rights"
"Will Biden Run in 2016?","https://www.allsides.com/story/will-biden-run-2016","2014-02-08","Election: Presidential"
"January 2014 Jobs Report","https://www.allsides.com/story/january-2014-jobs-report","2014-02-07","Economic Policy"
"Employment Impact of Obamacare","https://www.allsides.com/story/employment-impact-obamacare","2014-02-06","Healthcare"
"Republicans Pessimistic About Immigration","https://www.allsides.com/story/republicans-pessimistic-about-immigration","2014-02-05","Immigration"
"ACA Means Millions Can Quit Or Cut Hours","https://www.allsides.com/story/aca-projected-cut-labor-force","2014-02-05","Healthcare"
"Obamacare and Jobs","https://www.allsides.com/story/obamacare-and-jobs","2014-02-04","Economy and Jobs"
"Senate Advances Farm Bill","https://www.allsides.com/story/senate-advances-farm-bill","2014-02-04","Agriculture"
"Has Christie Been ""Severely Damaged""?","https://www.allsides.com/story/has-christie-been-severely-damaged","2014-02-03","Politics"
"Immigration Reform In Doubt","https://www.allsides.com/story/immigration-reform-doubt","2014-02-03","Immigration"
"Keystone Fight Continues","https://www.allsides.com/story/keystone-fight-continues","2014-02-02","Environment"
"Allegedly Christie Knew of Closures","https://www.allsides.com/story/allegedly-christie-knew-closures","2014-02-01","Politics"
"Congressman Henry Waxman to Retire","https://www.allsides.com/story/congressman-henry-waxman-retire","2014-01-31","Politics"
"Immigration Reform Battle on Capitol Hill","https://www.allsides.com/story/immigration-reform-battle-capitol-hill","2014-01-30","Immigration"
"Compromise on Farm Bill","https://www.allsides.com/story/compromise-farm-bill","2014-01-29","US House"
"Analyzing the 2014 SOTU Address","https://www.allsides.com/story/analyzing-2014-sotu-address","2014-01-29","White House"
"2014 State of the Union Preview","https://www.allsides.com/story/2014-state-union-preview","2014-01-28","White House"
"Obama raises minimum wage for contractors","https://www.allsides.com/story/obama-raise-minimum-wage-federal-contractors","2014-01-28","Economy and Jobs"
"Students Sue to End Teacher Tenure","https://www.allsides.com/story/students-sue-end-teacher-tenure","2014-01-27","Education"
"Views of Obamacare","https://www.allsides.com/story/views-obamacare","2014-01-27","Healthcare"
"Prelude to the State of the Union","https://www.allsides.com/story/prelude-state-union","2014-01-27","White House"
"Maryland Gunman Identified","https://www.allsides.com/story/maryland-gunman-identified","2014-01-26","Violence in America"
"Supreme Court Talks Birth Control","https://www.allsides.com/story/supreme-court-talks-birth-control","2014-01-25","Supreme Court"
"Conservative Author Indicted","https://www.allsides.com/story/conservative-author-indicted","2014-01-24","Politics"
"Liberal Super PAC Supports Clinton Bid","https://www.allsides.com/story/liberal-super-pac-supports-clinton-bid","2014-01-23","Election: Presidential"
"Report says NSA program illegal","https://www.allsides.com/story/report-says-nsa-program-illegal","2014-01-23","NSA"
"Former VA Governor and Wife Indicted","https://www.allsides.com/story/former-va-governor-and-wife-indiicted","2014-01-22","Politics"
"Christie Inauguration Day","https://www.allsides.com/story/christie-inauguration-day","2014-01-21","Politics"
"Top 2016 Contenders Face Hurdles","https://www.allsides.com/story/top-2016-contenders-face-hurdles","2014-01-21","Election: Presidential"
"Wendy Davis Clarifies Bio","https://www.allsides.com/story/wendy-davis-clarifies-bio","2014-01-20","Politics"
"Obama: pot no more dangerous than alcohol","https://www.allsides.com/story/obama-says-pot-no-more-dangerous-alcohol","2014-01-20","Marijuana Legalization"
"Mayor: Christie Withheld Funds","https://www.allsides.com/story/mayor-christie-withheld-funds","2014-01-19","Politics"
"Christie Aides Subpoenaed","https://www.allsides.com/story/chris-christie-subpoenaed","2014-01-18","Politics"
"Obama to continue modified NSA program","https://www.allsides.com/story/obama-continue-modified-nsa-program","2014-01-17","NSA"
"Congress Approves $1 Trillion Budget","https://www.allsides.com/story/congress-approves-1-trillion-budget","2014-01-16","Budget - Debt"
"Thoughts on upcoming NSA speech by POTUS","https://www.allsides.com/story/thoughts-upcoming-nsa-speech-potus","2014-01-16","NSA"
"New Senate Benghazi Report","https://www.allsides.com/story/new-senate-benghazi-report","2014-01-15","Terrorism"
"Obama expected to endorse NSA reform","https://www.allsides.com/story/obama-expected-endorse-nsa-reform","2014-01-15","NSA"
"$1.1 Trillion Spending Bill","https://www.allsides.com/story/11-trillion-spending-bill","2014-01-14","Budget - Debt"
"Low Youth Participation in ACA","https://www.allsides.com/story/low-youth-participation-aca","2014-01-14","Healthcare"
"Arizona Abortion Ban Rejected","https://www.allsides.com/story/arizona-abortion-ban-rejected","2014-01-13","Abortion"
"Presidential Recess Appointments Power on Trial","https://www.allsides.com/story/presidential-recess-appointments-power-trial","2014-01-13","Supreme Court"
"US to Recognize Utah Marriages","https://www.allsides.com/story/us-recognize-utah-marriages","2014-01-11","LGBT Rights"
"December 2013 Jobs Report","https://www.allsides.com/story/december-2013-jobs-report","2014-01-10","Economy and Jobs"
"Christie Apologizes, Fires Aide","https://www.allsides.com/story/christie-apologizes-fires-aide","2014-01-09","Politics"
"Chris Christie Faces Bridge Scandal","https://www.allsides.com/story/chris-christie-faces-bridge-scandal","2014-01-09","Politics"
"Unflattering Biography of News Chief","https://www.allsides.com/story/biography-fox-news-ailes","2014-01-08","Media Bias"
"Robert Gates issues critique in new memoir","https://www.allsides.com/story/robert-gates-issues-critique-new-memoir","2014-01-08","White House"
"Jobless Benefits Clears Senate","https://www.allsides.com/story/jobless-benefits-clears-senate","2014-01-07","Economy and Jobs"
"Senate Divided on Unemployment Benefits","https://www.allsides.com/story/senate-divided-unemployment-benefits","2014-01-07","Economy and Jobs"
"Senate Divided on Unemployment Benefits","https://www.allsides.com/story/senate-divided-unemployment-benefits-0","2014-01-07",""
"Liz Cheney Drop Out","https://www.allsides.com/story/liz-cheney-drop-out","2014-01-06",""
"Liz Cheney Drops Out","https://www.allsides.com/story/liz-cheney-drops-out","2014-01-06","Elections"
"Same Sex Marriage Halted","https://www.allsides.com/story/same-sex-marriage-halted","2014-01-06","LGBT Rights"
"Shadow Campaign of Hillary Clinton","https://www.allsides.com/story/shadow-campaign-hillary-clinton","2014-01-06","Elections"
